match_id,label,home_id,away_id,home_score,away_score,home_scoreET,away_scoreET,home_count,away_count,total_pass
2576196,"Napoli - Lazio, 4 - 1",3187,3162,4,1,0,0,188,167,355
2576189,"Crotone - Atalanta, 1 - 1",3197,3172,1,1,0,0,172,214,386
2576197,"SPAL - Milan, 0 - 4",3204,3157,0,4,0,0,128,173,301
2576195,"Fiorentina - Juventus, 0 - 2",3176,3159,0,2,0,0,173,148,321
2576182,"Lazio - Genoa, 1 - 2",3162,3193,1,2,0,0,236,163,399
2576184,"Benevento - Napoli, 0 - 2",3219,3187,0,2,0,0,160,143,303
2576179,"Atalanta - Chievo, 1 - 0",3172,3165,1,0,0,0,201,169,370
2576181,"Bologna - Fiorentina, 1 - 2",3166,3176,1,2,0,0,172,139,311
2576183,"Udinese - Milan, 1 - 1",3163,3157,1,1,0,0,157,159,316
2576186,"Juventus - Sassuolo, 7 - 0",3159,3315,7,0,0,0,157,133,290
2576187,"Cagliari - SPAL, 2 - 0",3173,3204,2,0,0,0,155,156,311
2576185,"Hellas Verona - Roma, 0 - 1",3194,3158,0,1,0,0,157,181,338
2576180,"Internazionale - Crotone, 1 - 1",3161,3197,1,1,0,0,182,158,340
2576188,"Sampdoria - Torino, 1 - 1",3164,3185,1,1,0,0,168,161,329
2576177,"Roma - Sampdoria, 0 - 1",3158,3164,0,1,0,0,202,133,335
2576176,"Milan - Lazio, 2 - 1",3157,3162,2,1,0,0,141,183,324
2576170,"Torino - Benevento, 3 - 0",3185,3219,3,0,0,0,140,129,269
2576171,"Napoli - Bologna, 3 - 1",3187,3166,3,1,0,0,159,155,314
2576172,"Crotone - Cagliari, 1 - 1",3197,3173,1,1,0,0,182,140,322
2576173,"Fiorentina - Hellas Verona, 1 - 4",3176,3194,1,4,0,0,183,106,289
2576178,"Genoa - Udinese, 0 - 1",3193,3163,0,1,0,0,184,137,321
2576174,"SPAL - Internazionale, 1 - 1",3204,3161,1,1,0,0,157,148,305
2576175,"Chievo - Juventus, 0 - 2",3165,3159,0,2,0,0,93,187,280
2576169,"Sassuolo - Atalanta, 0 - 3",3315,3172,0,3,0,0,174,184,358
2575987,"Sampdoria - Roma, 1 - 1",3164,3158,1,1,0,0,138,176,314
2576077,"Lazio - Udinese, 3 - 0",3162,3163,3,0,0,0,172,162,334
2576163,"Juventus - Genoa, 1 - 0",3159,3193,1,0,0,0,158,160,318
2576166,"Internazionale - Roma, 1 - 1",3161,3158,1,1,0,0,182,164,346
2576164,"Cagliari - Milan, 1 - 2",3173,3157,1,2,0,0,166,173,339
2576159,"Bologna - Benevento, 3 - 0",3166,3219,3,0,0,0,156,125,281
2576160,"Lazio - Chievo, 5 - 1",3162,3165,5,1,0,0,190,151,341
2576161,"Hellas Verona - Crotone, 0 - 3",3194,3197,0,3,0,0,180,138,318
2576162,"Sampdoria - Fiorentina, 3 - 1",3164,3176,3,1,0,0,188,163,351
2576167,"Udinese - SPAL, 1 - 1",3163,3204,1,1,0,0,162,210,372
2576168,"Sassuolo - Torino, 1 - 1",3315,3185,1,1,0,0,157,178,335
2576165,"Atalanta - Napoli, 0 - 1",3172,3187,0,1,0,0,179,180,359
2576154,"Cagliari - Juventus, 0 - 1",3173,3159,0,1,0,0,142,170,312
2576149,"Roma - Atalanta, 1 - 2",3158,3172,1,2,0,0,202,133,335
2576151,"Milan - Crotone, 1 - 0",3157,3197,1,0,0,0,167,145,312
2576152,"Napoli - Hellas Verona, 2 - 0",3187,3194,2,0,0,0,194,152,346
2576155,"SPAL - Lazio, 2 - 5",3204,3162,2,5,0,0,160,128,288
2576156,"Benevento - Sampdoria, 3 - 2",3219,3164,3,2,0,0,151,141,292
2576157,"Genoa - Sassuolo, 1 - 0",3193,3315,1,0,0,0,176,181,357
2576150,"Torino - Bologna, 3 - 0",3185,3166,3,0,0,0,176,134,310
2576153,"Fiorentina - Internazionale, 1 - 1",3176,3161,1,1,0,0,161,140,301
2576158,"Chievo - Udinese, 1 - 1",3165,3163,1,1,0,0,157,132,289
2576144,"Hellas Verona - Juventus, 1 - 3",3194,3159,1,3,0,0,136,151,287
2576145,"Internazionale - Lazio, 0 - 0",3161,3162,0,0,0,0,177,173,350
2576139,"Atalanta - Cagliari, 1 - 2",3172,3173,1,2,0,0,221,135,356
2576140,"Benevento - Chievo, 1 - 0",3219,3165,1,0,0,0,157,171,328
2576141,"Bologna - Udinese, 1 - 2",3166,3163,1,2,0,0,180,134,314
2576146,"Roma - Sassuolo, 1 - 1",3158,3315,1,1,0,0,213,158,371
2576147,"Sampdoria - SPAL, 2 - 0",3164,3204,2,0,0,0,190,140,330
2576148,"Torino - Genoa, 0 - 0",3185,3193,0,0,0,0,218,156,374
2576143,"Fiorentina - Milan, 1 - 1",3176,3157,1,1,0,0,179,162,341
2576142,"Crotone - Napoli, 0 - 1",3197,3187,0,1,0,0,167,214,381
2576132,"Juventus - Roma, 1 - 0",3159,3158,1,0,0,0,153,160,313
2576134,"Milan - Atalanta, 0 - 2",3157,3172,0,2,0,0,174,147,321
2576131,"Genoa - Benevento, 1 - 0",3193,3219,1,0,0,0,177,147,324
2576135,"Napoli - Sampdoria, 3 - 2",3187,3164,3,2,0,0,165,181,346
2576136,"Sassuolo - Internazionale, 1 - 0",3315,3161,1,0,0,0,154,219,373
2576137,"SPAL - Torino, 2 - 2",3204,3185,2,2,0,0,153,187,340
2576138,"Udinese - Hellas Verona, 4 - 0",3163,3194,4,0,0,0,172,151,323
2576133,"Lazio - Crotone, 4 - 0",3162,3197,4,0,0,0,202,160,362
2576129,"Cagliari - Fiorentina, 0 - 1",3173,3176,0,1,0,0,149,170,319
2576130,"Chievo - Bologna, 2 - 3",3165,3166,2,3,0,0,174,158,332
2576119,"Atalanta - Lazio, 3 - 3",3172,3162,3,3,0,0,166,174,340
