match_id,label,home_id,away_id,home_score,away_score,home_scoreET,away_scoreET,home_count,away_count,total_pass
2500883,"Saint-\u00c9tienne - Toulouse, 2 - 0",3782,3780,2,0,0,0,129,142,271
2500876,"Caen - Lille, 0 - 1",3783,3776,0,1,0,0,137,156,293
2500877,"Dijon - Metz, 1 - 1",3804,3777,1,1,0,0,182,189,371
2500879,"Montpellier - Monaco, 0 - 0",3787,19830,0,0,0,0,151,142,293
2500881,"Nice - Amiens SC, 1 - 0",3775,3789,1,0,0,0,168,109,277
2500885,"Troyes - Bordeaux, 0 - 1",3795,3772,0,1,0,0,177,141,318
2500882,"Rennes - Olympique Marseille, 0 - 3",3774,3771,0,3,0,0,154,168,322
2500884,"Strasbourg - Guingamp, 0 - 2",3779,3785,0,2,0,0,175,160,335
2500867,"Angers SCO - Dijon, 2 - 1",3799,3804,2,1,0,0,156,166,322
2500870,"Lille - Nice, 1 - 1",3776,3775,1,1,0,0,151,114,265
2500871,"Olympique Marseille - Troyes, 3 - 1",3771,3795,3,1,0,0,173,140,313
2500874,"PSG - Caen, 3 - 1",3767,3783,3,1,0,0,171,129,300
2500866,"Amiens SC - Nantes, 0 - 1",3789,3770,0,1,0,0,179,185,364
2500868,"Bordeaux - Montpellier, 0 - 2",3772,3787,0,2,0,0,203,151,354
2500869,"Guingamp - Saint-\u00c9tienne, 2 - 1",3785,3782,2,1,0,0,155,73,228
2500872,"Metz - Strasbourg, 3 - 0",3777,3779,3,0,0,0,139,121,260
2500873,"Monaco - Rennes, 2 - 1",19830,3774,2,1,0,0,165,127,292
2500875,"Toulouse - Olympique Lyonnais, 1 - 2",3780,3766,1,2,0,0,175,153,328
2500858,"Olympique Lyonnais - Olympique Marseille, 2 - 0",3766,3771,2,0,0,0,135,167,302
2500861,"Nice - Bordeaux, 1 - 0",3775,3772,1,0,0,0,143,124,267
2500860,"Nantes - Angers SCO, 1 - 0",3770,3799,1,0,0,0,138,181,319
2500859,"Montpellier - Metz, 1 - 3",3787,3777,1,3,0,0,171,140,311
2500856,"Caen - Guingamp, 0 - 0",3783,3785,0,0,0,0,180,172,352
2500857,"Dijon - Lille, 3 - 0",3804,3776,3,0,0,0,154,183,337
2500864,"Strasbourg - Toulouse, 2 - 1",3779,3780,2,1,0,0,164,158,322
2500865,"Troyes - Amiens SC, 1 - 0",3795,3789,1,0,0,0,154,182,336
2500862,"Rennes - PSG, 1 - 4",3774,3767,1,4,0,0,108,180,288
2500863,"Saint-\u00c9tienne - Monaco, 0 - 4",3782,19830,0,4,0,0,141,155,296
2500850,"Olympique Marseille - Saint-\u00c9tienne, 3 - 0",3771,3782,3,0,0,0,163,124,287
2500853,"Nantes - Nice, 1 - 2",3770,3775,1,2,0,0,137,162,299
2500846,"Amiens SC - Olympique Lyonnais, 1 - 2",3789,3766,1,2,0,0,162,183,345
2500847,"Angers SCO - Montpellier, 1 - 1",3799,3787,1,1,0,0,161,136,297
2500849,"Guingamp - Dijon, 4 - 0",3785,3804,4,0,0,0,165,110,275
2500851,"Metz - Rennes, 1 - 1",3777,3774,1,1,0,0,168,164,332
2500852,"Monaco - Troyes, 3 - 2",19830,3795,3,2,0,0,172,113,285
