match_id,label,home_id,away_id,home_score,away_score,home_scoreET,away_scoreET,home_count,away_count,total_pass
2516848,"RB Leipzig - Werder Bremen, 2 - 0",2975,2443,2,0,0,0,176,199,375
2516850,"Freiburg - Mainz 05, 2 - 1",2453,2460,2,1,0,0,175,183,358
2516853,"Augsburg - Wolfsburg, 2 - 1",2481,2451,2,1,0,0,151,120,271
2516852,"Eintracht Frankfurt - Bayer Leverkusen, 0 - 1",2462,2446,0,1,0,0,159,167,326
2516855,"Hannover 96 - Stuttgart, 1 - 1",2455,2445,1,1,0,0,187,187,374
2516841,"Werder Bremen - Hannover 96, 4 - 0",2443,2455,4,0,0,0,168,164,332
2516842,"Schalke 04 - Hamburger SV, 2 - 0",2449,2450,2,0,0,0,174,181,355
2516840,"Hertha BSC - Borussia M'gladbach, 2 - 4",2457,2454,2,4,0,0,157,142,299
2516838,"Bayern M\u00fcnchen - Augsburg, 3 - 0",2444,2481,3,0,0,0,161,124,285
2516839,"Hoffenheim - Eintracht Frankfurt, 1 - 1",2482,2462,1,1,0,0,223,159,382
2516843,"Bayer Leverkusen - RB Leipzig, 2 - 2",2446,2975,2,2,0,0,173,161,334
2516844,"Mainz 05 - K\u00f6ln, 1 - 0",2460,2463,1,0,0,0,173,180,353
2516845,"Wolfsburg - Freiburg, 3 - 1",2451,2453,3,1,0,0,167,147,314
2516846,"Stuttgart - Borussia Dortmund, 2 - 1",2445,2447,2,1,0,0,174,186,360
2516837,"Wolfsburg - Hertha BSC, 3 - 3",2451,2457,3,3,0,0,174,143,317
2516831,"K\u00f6ln - Hoffenheim, 0 - 3",2463,2482,0,3,0,0,135,156,291
2516829,"Borussia Dortmund - Bayern M\u00fcnchen, 1 - 3",2447,2444,1,3,0,0,152,153,305
2516830,"RB Leipzig - Hannover 96, 2 - 1",2975,2455,2,1,0,0,224,181,405
2516832,"Freiburg - Schalke 04, 0 - 1",2453,2449,0,1,0,0,161,153,314
2516833,"Borussia M'gladbach - Mainz 05, 1 - 1",2454,2460,1,1,0,0,189,143,332
2516835,"Augsburg - Bayer Leverkusen, 1 - 1",2481,2446,1,1,0,0,159,183,342
2516836,"Hamburger SV - Stuttgart, 3 - 1",2450,2445,3,1,0,0,183,110,293
2516834,"Eintracht Frankfurt - Werder Bremen, 2 - 1",2462,2443,2,1,0,0,180,201,381
2516828,"Stuttgart - Freiburg, 3 - 0",2445,2453,3,0,0,0,173,107,280
2516823,"Werder Bremen - Augsburg, 0 - 3",2443,2481,0,3,0,0,176,147,323
2516820,"Bayern M\u00fcnchen - RB Leipzig, 2 - 0",2444,2975,2,0,0,0,154,102,256
2516821,"Hoffenheim - Borussia M'gladbach, 1 - 3",2482,2454,1,3,0,0,182,166,348
2516822,"Hertha BSC - Hamburger SV, 2 - 1",2457,2450,2,1,0,0,151,187,338
2516824,"Schalke 04 - Wolfsburg, 1 - 1",2449,2451,1,1,0,0,165,157,322
2516825,"Bayer Leverkusen - K\u00f6ln, 2 - 1",2446,2463,2,1,0,0,195,144,339
2516827,"Hannover 96 - Borussia Dortmund, 4 - 2",2455,2447,4,2,0,0,151,189,340
2516826,"Mainz 05 - Eintracht Frankfurt, 1 - 1",2460,2462,1,1,0,0,183,174,357
2516819,"Wolfsburg - Hoffenheim, 1 - 1",2451,2482,1,1,0,0,167,138,305
2516813,"Freiburg - Hertha BSC, 1 - 1",2453,2457,1,1,0,0,125,127,252
2516812,"K\u00f6ln - Werder Bremen, 0 - 0",2463,2443,0,0,0,0,171,182,353
2516818,"Hamburger SV - Bayern M\u00fcnchen, 0 - 1",2450,2444,0,1,0,0,121,183,304
2516811,"RB Leipzig - Stuttgart, 1 - 0",2975,2445,1,0,0,0,191,177,368
2516814,"Borussia M'gladbach - Bayer Leverkusen, 1 - 5",2454,2446,1,5,0,0,147,134,281
2516816,"Eintracht Frankfurt - Borussia Dortmund, 2 - 2",2462,2447,2,2,0,0,160,167,327
2516817,"Augsburg - Hannover 96, 1 - 2",2481,2455,1,2,0,0,183,159,342
2516815,"Schalke 04 - Mainz 05, 2 - 0",2449,2460,2,0,0,0,151,146,297
2516806,"Werder Bremen - Borussia M'gladbach, 0 - 2",2443,2454,0,2,0,0,166,166,332
2516807,"Bayer Leverkusen - Wolfsburg, 2 - 2",2446,2451,2,2,0,0,175,157,332
2516803,"Borussia Dortmund - RB Leipzig, 2 - 3",2447,2975,2,3,0,0,201,146,347
2516802,"Bayern M\u00fcnchen - Freiburg, 5 - 0",2444,2453,5,0,0,0,173,113,286
2516804,"Hoffenheim - Augsburg, 2 - 2",2482,2481,2,2,0,0,156,128,284
2516805,"Hertha BSC - Schalke 04, 0 - 2",2457,2449,0,2,0,0,137,169,306
2516808,"Mainz 05 - Hamburger SV, 3 - 2",2460,2450,3,2,0,0,143,169,312
2516809,"Hannover 96 - Eintracht Frankfurt, 1 - 2",2455,2462,1,2,0,0,159,144,303
2516810,"Stuttgart - K\u00f6ln, 2 - 1",2445,2463,2,1,0,0,153,184,337
2516793,"K\u00f6ln - RB Leipzig, 1 - 2",2463,2975,1,2,0,0,167,170,337
2516794,"Hertha BSC - Bayern M\u00fcnchen, 2 - 2",2457,2444,2,2,0,0,135,209,344
2516795,"Freiburg - Hoffenheim, 3 - 2",2453,2482,3,2,0,0,120,169,289
2516800,"Hamburger SV - Werder Bremen, 0 - 0",2450,2443,0,0,0,0,163,151,314
2516796,"Borussia M'gladbach - Hannover 96, 2 - 1",2454,2455,2,1,0,0,159,162,321
2516798,"Eintracht Frankfurt - Stuttgart, 2 - 1",2462,2445,2,1,0,0,140,166,306
2516799,"Augsburg - Borussia Dortmund, 1 - 2",2481,2447,1,2,0,0,174,166,340
2516801,"Wolfsburg - Mainz 05, 1 - 1",2451,2460,1,1,0,0,171,137,308
2516797,"Schalke 04 - Bayer Leverkusen, 1 - 1",2449,2446,1,1,0,0,143,179,322
2516789,"Bayer Leverkusen - Hamburger SV, 3 - 0",2446,2450,3,0,0,0,165,153,318
2516791,"Hannover 96 - K\u00f6ln, 0 - 0",2455,2463,0,0,0,0,166,112,278
2516785,"Borussia Dortmund - Borussia M'gladbach, 6 - 1",2447,2454,6,1,0,0,153,104,257
2516786,"RB Leipzig - Eintracht Frankfurt, 2 - 1",2975,2462,2,1,0,0,178,157,335
2516787,"Hoffenheim - Schalke 04, 2 - 0",2482,2449,2,0,0,0,138,178,316
2516788,"Werder Bremen - Freiburg, 0 - 0",2443,2453,0,0,0,0,187,148,335
2516790,"Mainz 05 - Hertha BSC, 1 - 0",2460,2457,1,0,0,0,155,186,341
2516792,"Stuttgart - Augsburg, 0 - 0",2445,2481,0,0,0,0,172,157,329
2516784,"Bayern M\u00fcnchen - Wolfsburg, 2 - 2",2444,2451,2,2,0,0,159,153,312
2516776,"Hertha BSC - Bayer Leverkusen, 2 - 1",2457,2446,2,1,0,0,157,167,324
